TITLE,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
            Insurance Carriers,14483.0,14842.0,15267.0,13858.0,11267.0,10450.0,8808.0,8875.0,9117.0,9150.0,8583.0,8817.0,8217.0,7150.0,6500.0,6243.0
"            Agencies, Brokerages, and Other Insurance Relat",12383.0,12475.0,13008.0,13933.0,15242.0,16042.0,16233.0,15975.0,15867.0,15500.0,15058.0,14492.0,14283.0,14250.0,14383.0,14057.0
        Real Estate and Rental and Leasing,34208.0,33800.0,34733.0,36333.0,37567.0,37600.0,38567.0,38900.0,39392.0,39883.0,38158.0,39017.0,40142.0,40500.0,40775.0,39986.0
          Real Estate,28942.0,28633.0,29517.0,30942.0,31992.0,31650.0,32325.0,32575.0,33075.0,33708.0,33175.0,33858.0,34425.0,34517.0,34775.0,33857.0
      Professional and Business Services,250675.0,253017.0,264900.0,271558.0,280242.0,289508.0,299583.0,304733.0,317258.0,328358.0,309192.0,321650.0,331517.0,320117.0,315133.0,311286.0
"        Professional, Scientific, and Technical Services",107750.0,109725.0,114308.0,117567.0,123642.0,127567.0,129533.0,126858.0,129250.0,132208.0,129475.0,134492.0,140150.0,139833.0,139492.0,136886.0
          Legal Services,15058.0,15067.0,15483.0,15408.0,15458.0,15967.0,16400.0,16217.0,16367.0,16592.0,16258.0,16608.0,17000.0,17333.0,17850.0,17943.0
"            Accounting, Tax Preparation, Bookkeeping, and P",12867.0,13600.0,14700.0,14325.0,14883.0,15083.0,15225.0,15083.0,14883.0,14925.0,15192.0,15533.0,16642.0,17317.0,16575.0,15971.0
"            Architectural, Engineering, and Related Service",20650.0,21325.0,21642.0,23033.0,25325.0,25783.0,25333.0,24992.0,25758.0,26367.0,25775.0,26017.0,27167.0,26575.0,26683.0,26400.0
            Computer Systems Design and Related Services,16300.0,16883.0,17267.0,18433.0,19200.0,19850.0,21083.0,21608.0,22442.0,23642.0,23717.0,24083.0,24308.0,24142.0,24208.0,23714.0
