TITLE,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
      Construction per mil,34177.03148683659,36668.41690732476,42728.2635950077,43949.94038095044,46325.442927309196,42238.867548362134,37239.43661971831,38653.066609410525,41071.12461378958,41728.789719327404,39692.955368906456,39940.733105714105,42426.462917872035,40438.438064395596,39286.169347329625,37493.7292337669
      Manufacturing per mil,34937.596078389215,34392.22893147808,34476.84742172029,35817.29054350152,37149.56427320669,36260.38802459044,34678.6171574904,34643.41239681608,33958.14742792888,33054.15254779106,31715.764986824768,31437.222186433035,31931.16099665931,31844.05555209566,32670.273555039355,31367.160330466355
        Durable Goods per mil,13526.224697117917,13279.075872932528,13133.184253483505,13651.233655717824,14380.640935123989,13538.065719711045,12271.44686299616,12331.626858992102,12379.36566067127,12510.709033949235,12179.368412384716,12304.322618050635,12574.007780517159,13369.869838699631,14211.924294549483,13813.861846840624
     Non-Durable Goods per mil,21411.3713812713,21113.15305854555,21343.66316823678,22166.0568877837,22768.9233380827,22722.32230487939,22407.170294494237,22311.785537823973,21578.78176725761,20543.443513841823,19536.396574440052,19132.899568382403,19357.153216142156,18476.676838761912,18458.34926048987,17553.298483625727
          Food Manufacturing per mil,14894.165958956388,14526.122341822,14924.18931435209,15457.639900940656,15420.573849255607,15162.736108940044,15129.321382842509,15218.577892060108,14571.544996415141,13254.906975257338,12459.856719367588,12002.83450363976,12042.245816509047,11167.715015258143,10536.426632165994,9902.357808103647
     Service-Providing per mil,522093.99825849524,519448.67419270147,518132.64695196523,525340.6438857352,535685.2469713228,551081.0208260192,559346.9910371319,573897.9271381159,588040.5011579865,599002.6213157726,579568.6141304348,607421.2458931908,634191.0221279128,633057.2336052812,634003.744106952,630486.4660506168
    Private Service Providing per mil,359139.6751341066,361533.21081648726,367731.7176761965,376440.79369770596,383538.9834655764,393462.367354888,395966.70934699103,405148.39600897126,417654.00704592234,426103.19033309893,410953.9690382082,440443.2132963989,463085.79686692974,459694.8371426792,457028.5316631872,453363.6753597057
"     Trade, Transportation, and Utilities per mil",113703.06268342238,114969.80834864793,116139.00246135268,121064.88794676069,125997.55819673595,129965.94342354439,130965.42893725993,133568.0490057351,137441.90724760276,135178.057668947,135848.9789196311,153836.24299426656,160780.39248612712,153433.39353552967,149083.08584982407,146344.53710233647
        Wholesale Trade per mil,20043.43011943283,19931.74061433447,19849.453231740703,21592.79679585826,22111.318701205353,21376.972219161373,20763.124199743917,21277.03606360605,21277.03472927875,20543.443513841823,19363.986330698288,19885.33144366424,20779.425646192558,21007.660210500093,20786.16444666608,20357.270090080918
        Retail Trade per mil,69896.6922159036,71081.64872669992,71448.30903536467,73739.08258002711,77230.3120053628,80636.44028055033,82138.2842509603,82671.30924264099,82033.92977804829,79618.95019500032,77455.94532279315,83146.299040134,83751.2371734689,80607.8345892757,78430.21945171375,77551.50510507017
